timestamp,open,high,low,close,volume,ATR Date,ATR,Boll Date,Boll Mid Band,Boll Upper Band,Boll Lower Band,CCI Date,CCI ,EMA 20 Date,EMA20,MA5 Date,MA5,MA10 Date,MA10,MACD Date,MACD Value,MACD Signal,MACD Hist
12/16/04,1205.72,1207.97,1198.41,1203.21,1793900000,12/16/04,9.7255,12/16/04,1186.805,1206.6774,1166.9326,12/16/04,168.2569,12/16/04,1186.4142,12/16/04,1199.798,12/16/04,1192.953,12/16/04,11.7894,11.5791,0.2103
12/15/04,1203.38,1206.61,1199.4399,1205.72,1695800000,12/15/04,9.7383,12/15/04,1185.7415,1204.2157,1167.2672,12/15/04,174.042,12/15/04,1184.6462,12/15/04,1197.004,12/15/04,1191.665,12/15/04,11.7093,11.5265,0.1828
12/14/04,1198.6801,1205.29,1197.84,1203.38,1544400000,12/14/04,9.9358,12/14/04,1184.227,1200.7667,1167.6873,12/14/04,159.577,12/14/04,1182.4279,12/14/04,1192.422,12/14/04,1190.23,12/14/04,11.1812,11.4808,-0.2996
12/13/04,1188,1198.74,1188,1198.6801,1436100000,12/13/04,10.1271,12/13/04,1183.2485,1197.2627,1169.2343,12/13/04,117.104,12/13/04,1180.2224,12/13/04,1187.16,12/13/04,1187.274,12/13/04,10.5828,11.5557,-0.9729
12/10/04,1189.24,1191.45,1185.24,1188,1443700000,12/10/04,10.0799,12/10/04,1182.523,1194.6406,1170.4054,12/10/04,80.2155,12/10/04,1178.2795,12/10/04,1185.474,12/10/04,1185.263,12/10/04,10.1437,11.799,-1.6553
12/9/04,1182.8101,1190.51,1173.79,1189.24,1624700000,12/9/04,10.3776,12/9/04,1181.797,1194.2502,1169.3438,12/9/04,64.5116,12/9/04,1177.2563,12/9/04,1186.108,12/9/04,1184.728,12/9/04,10.523,12.2128,-1.6898
12/8/04,1177.0699,1184.05,1177.0699,1182.8101,1525200000,12/8/04,9.8897,12/8/04,1180.4805,1194.9171,1166.0439,12/8/04,53.5659,12/8/04,1175.9949,12/8/04,1186.326,12/8/04,1183.98,12/8/04,10.7279,12.6352,-1.9073
12/7/04,1190.25,1192.17,1177.0699,1177.0699,1533900000,12/7/04,10.1135,12/7/04,1179.544,1195.5944,1163.4936,12/7/04,59.1058,12/7/04,1175.2775,12/7/04,1188.038,12/7/04,1183.393,12/7/04,11.488,13.1121,-1.6241
12/6/04,1191.17,1192.41,1185.1801,1190.25,1354400000,12/6/04,9.73,12/6/04,1178.935,1196.1935,1161.6765,12/6/04,82.0824,12/6/04,1175.0888,12/6/04,1187.388,12/6/04,1183.41,12/6/04,12.8756,13.5181,-0.6425
12/3/04,1190.33,1197.46,1187.71,1191.17,1566700000,12/3/04,9.9223,12/3/04,1177.731,1195.0238,1160.4382,12/3/04,90.7569,12/3/04,1173.4929,12/3/04,1185.052,12/3/04,1181.419,12/3/04,13.1174,13.6787,-0.5614
12/2/04,1191.37,1194.8,1186.72,1190.33,1774900000,12/2/04,9.9355,12/2/04,1176.256,1193.7434,1158.7686,12/2/04,89.0881,12/2/04,1171.6321,12/2/04,1183.348,12/2/04,1180.657,12/2/04,13.1415,13.8191,-0.6776
12/1/04,1173.78,1191.37,1173.78,1191.37,1772800000,12/1/04,10.0782,12/1/04,1173.8995,1195.4058,1152.3932,12/1/04,79.1236,12/1/04,1169.6639,12/1/04,1181.634,12/1/04,1179.818,12/1/04,13.0666,13.9885,-0.9218
11/30/04,1178.5699,1178.66,1173.8101,1173.8199,1553500000,11/30/04,9.5004,11/30/04,1170.859,1198.0649,1143.6531,11/30/04,58.5234,11/30/04,1167.3791,11/30/04,1178.748,11/30/04,1178.224,11/30/04,12.6752,14.2189,-1.5438
11/29/04,1182.65,1186.9399,1172.37,1178.5699,1378500000,11/29/04,9.8581,11/29/04,1168.6935,1201.0239,1136.3631,11/29/04,70.8314,11/29/04,1166.7011,11/29/04,1179.432,11/29/04,1179.223,11/29/04,13.778,14.6049,-0.8268
11/26/04,1181.76,1186.62,1181.08,1182.65,504580000,11/26/04,9.4957,11/26/04,1166.275,1202.3125,1130.2375,11/26/04,84.5076,11/26/04,1165.4518,11/26/04,1177.786,11/26/04,1179.783,11/26/04,14.5017,14.8116,-0.3099
11/24/04,1176.9399,1182.46,1176.9399,1181.76,1149600000,11/24/04,9.8,11/24/04,1163.5145,1202.4532,1124.5758,11/24/04,83.1168,11/24/04,1163.6414,11/24/04,1177.966,11/24/04,1178.866,11/24/04,14.799,14.889,-0.0901
11/23/04,1177.24,1179.52,1171.41,1176.9399,1428300000,11/23/04,10.1292,11/23/04,1160.6965,1202.0296,1119.3634,11/23/04,79.1115,11/23/04,1161.7342,11/23/04,1178.002,11/23/04,1176.981,11/23/04,15.0538,14.9116,0.1422
11/22/04,1170.34,1178.1801,1167.89,1177.24,1392700000,11/22/04,10.2845,11/22/04,1157.404,1203.2783,1111.5297,11/22/04,81.6888,11/22/04,1160.1336,11/22/04,1177.7,11/22/04,1175.695,11/22/04,15.6508,14.876,0.7747
11/19/04,1183.55,1184,1169.1899,1170.34,1526600000,11/19/04,10.2841,11/19/04,1153.282,1205.6428,1100.9213,11/19/04,88.4968,11/19/04,1158.3329,11/19/04,1179.014,11/19/04,1174.46,11/19/04,16.1546,14.6823,1.4722
11/18/04,1181.9399,1184.9,1180.15,1183.55,1456700000,11/18/04,9.9359,11/18/04,1149.552,1206.9107,1092.1933,11/18/04,117.599,11/18/04,1157.069,11/18/04,1181.78,11/18/04,1174.043,11/18/04,17.2652,14.3143,2.9509
11/17/04,1175.4301,1188.46,1175.4301,1181.9399,1684200000,11/17/04,10.3349,11/17/04,1145.699,1203.7535,1087.6445,11/17/04,128.6868,11/17/04,1154.2815,11/17/04,1179.766,11/17/04,1171.855,11/17/04,17.0866,13.5766,3.51
11/16/04,1183.8101,1183.8101,1175.3199,1175.4301,1364400000,11/16/04,10.1276,11/16/04,1141.785,1200.093,1083.477,11/16/04,131.7894,11/16/04,1151.3701,11/16/04,1175.96,11/16/04,1167.981,11/16/04,16.774,12.6991,4.0749
11/15/04,1184.17,1184.48,1179.85,1183.8101,1453300000,11/15/04,10.2535,11/15/04,1138.175,1196.6438,1079.7062,11/15/04,161.2728,11/15/04,1148.8375,11/15/04,1173.69,11/15/04,1163.494,11/15/04,16.7939,11.6803,5.1135
11/12/04,1173.48,1184.17,1171.4301,1184.17,1531600000,11/12/04,10.6861,11/12/04,1134.6855,1190.0937,1079.2773,11/12/04,171.9662,11/12/04,1145.1562,11/12/04,1169.906,11/12/04,1158.164,11/12/04,15.7217,10.402,5.3198
11/11/04,1162.91,1174.8,1162.91,1173.48,1393000000,11/11/04,10.5281,11/11/04,1130.887,1182.4904,1079.2836,11/11/04,159.5136,11/11/04,1141.0494,11/11/04,1166.306,11/11/04,1152.767,11/11/04,14.088,9.072,5.016
11/10/04,1164.08,1169.25,1162.51,1162.91,1504300000,11/10/04,10.4233,11/10/04,1127.3775,1176.3992,1078.3558,11/10/04,155.9061,11/10/04,1137.6357,11/10/04,1163.944,11/10/04,1148.163,11/10/04,12.8862,7.818,5.0682
11/9/04,1164.89,1168.96,1162.48,1164.08,1450800000,11/9/04,10.7067,11/9/04,1124.9145,1171.4338,1078.3952,11/9/04,174.8695,11/9/04,1134.9752,11/9/04,1160.002,11/9/04,1144.412,11/9/04,12.2411,6.551,5.6902
11/8/04,1166.17,1166.77,1162.3199,1164.89,1358700000,11/8/04,11.0318,11/8/04,1122.8025,1165.7129,1079.8921,11/8/04,191.1198,11/8/04,1131.9116,11/8/04,1153.298,11/8/04,1139.113,11/8/04,11.1206,5.1284,5.9922
11/5/04,1161.67,1170.87,1160.66,1166.17,1724400000,11/5/04,11.5381,11/5/04,1120.7775,1159.1329,1082.4221,11/5/04,220.0539,11/5/04,1128.4402,11/5/04,1146.422,11/5/04,1132.104,11/5/04,9.4461,3.6304,5.8157
11/4/04,1143.2,1161.67,1142.34,1161.67,1782700000,11/4/04,11.6403,11/4/04,1118.576,1150.8254,1086.3266,11/4/04,194.906,11/4/04,1124.4686,11/4/04,1139.228,11/4/04,1125.061,11/4/04,7.0412,2.1765,4.8647
11/3/04,1130.54,1147.5699,1130.54,1143.2,1767500000,11/3/04,11.0487,11/3/04,1117.025,1143.2574,1090.7926,11/3/04,133.647,11/3/04,1120.5527,11/3/04,1132.382,11/3/04,1119.543,11/3/04,4.3274,0.9603,3.3671
11/2/04,1130.51,1140.48,1128.12,1130.5601,1659000000,11/2/04,10.5886,11/2/04,1116.9675,1142.9742,1090.9608,11/2/04,101.4144,11/2/04,1118.1687,11/2/04,1128.822,11/2/04,1115.589,11/2/04,2.6812,0.1185,2.5627
11/1/04,1130.2,1133.41,1127.6,1130.51,1395900000,11/1/04,10.4524,11/1/04,1117.1635,1143.632,1090.695,11/1/04,88.0178,11/1/04,1116.8644,11/1/04,1124.928,11/1/04,1112.856,11/1/04,1.8281,-0.5222,2.3503
10/29/04,1127.4399,1131.4,1124.62,1130.2,1500800000,10/29/04,10.8095,10/29/04,1117.3965,1144.4073,1090.3857,10/29/04,79.8915,10/29/04,1115.428,10/29/04,1117.786,10/29/04,1111.207,10/29/04,0.7177,-1.1097,1.8274
10/28/04,1125.34,1130.67,1120.6,1127.4399,1628200000,10/28/04,11.1194,10/28/04,1117.4615,1144.6012,1090.3218,10/28/04,63.9502,10/28/04,1113.8731,10/28/04,1110.894,10/28/04,1109.007,10/28/04,-0.6785,-1.5666,0.8881
10/27/04,1111.09,1126.29,1107.4301,1125.4,1741900000,10/27/04,11.2002,10/27/04,1116.8185,1143.5889,1090.0481,10/27/04,21.5208,10/27/04,1112.445,10/27/04,1106.704,10/27/04,1106.592,10/27/04,-2.1696,-1.7886,-0.381
10/26/04,1094.8101,1111.1,1094.8101,1111.09,1685400000,10/26/04,10.6109,10/26/04,1116.2885,1142.7766,1089.8004,10/26/04,-72.3973,10/26/04,1111.0813,10/26/04,1102.356,10/26/04,1105.417,10/26/04,-3.8335,-1.6934,-2.1401
10/25/04,1095.74,1096.8101,1090.29,1094.8,1380500000,10/25/04,10.1733,10/25/04,1116.237,1142.7693,1089.7047,10/25/04,-154.9039,10/25/04,1111.0804,10/25/04,1100.784,10/25/04,1106.492,10/25/04,-4.4445,-1.1584,-3.2862
10/22/04,1106.49,1108.14,1095.47,1095.74,1469600000,10/22/04,10.4543,10/22/04,1116.673,1142.043,1091.303,10/22/04,-130.6366,10/22/04,1112.7941,10/22/04,1104.628,10/22/04,1109.451,10/22/04,-3.5011,-0.3368,-3.1643
10/21/04,1103.66,1108.87,1098.47,1106.49,1673000000,10/21/04,10.2839,10/21/04,1117.3915,1141.1096,1093.6734,10/21/04,-108.4242,10/21/04,1114.5893,10/21/04,1107.12,10/21/04,1112.091,10/21/04,-2.3418,0.4543,-2.7961
10/20/04,1103.23,1104.09,1094.25,1103.66,1685700000,10/20/04,10.275,10/20/04,1117.485,1141.0447,1093.9253,10/20/04,-148.991,10/20/04,1115.4418,10/20/04,1106.48,10/20/04,1114.507,10/20/04,-1.9225,1.1533,-3.0758
10/19/04,1114.02,1117.96,1103.15,1103.23,1737500000,10/19/04,10.3084,10/19/04,1117.98,1140.7601,1095.1999,10/19/04,-102.6622,10/19/04,1116.682,10/19/04,1108.478,10/19/04,1118.346,10/19/04,-1.0713,1.9222,-2.9935
10/18/04,1108.2,1114.46,1103.33,1114.02,1373300000,10/18/04,9.9622,10/18/04,1119.2835,1141.5153,1097.0517,10/18/04,-89.4104,10/18/04,1118.098,10/18/04,1112.2,10/18/04,1121.471,10/18/04,0.0745,2.6706,-2.5961
10/15/04,1103.29,1113.17,1102.14,1108.2,1645100000,10/15/04,9.8723,10/15/04,1119.6925,1141.8227,1097.5623,10/15/04,-118.9676,10/15/04,1118.5273,10/15/04,1114.274,10/15/04,1123.586,10/15/04,0.4373,3.3196,-2.8823
10/14/04,1113.65,1114.96,1102.0601,1103.29,1489500000,10/14/04,9.7833,10/14/04,1120.71,1142.5017,1098.9183,10/14/04,-134.8752,10/14/04,1119.6144,10/14/04,1117.062,10/14/04,1125.916,10/14/04,1.4866,4.0402,-2.5536
10/13/04,1121.84,1127.01,1109.63,1113.65,1546200000,10/13/04,9.5435,10/13/04,1121.7205,1142.0099,1101.4311,10/13/04,-38.6989,10/13/04,1121.3327,10/13/04,1122.534,10/13/04,1127.045,10/13/04,3.3042,4.6786,-1.3744
10/12/04,1124.39,1124.39,1115.77,1121.84,1320100000,10/12/04,8.9407,10/12/04,1122.0565,1142.0202,1102.0929,10/12/04,2.8437,10/12/04,1122.1414,10/12/04,1128.214,10/12/04,1127.16,10/12/04,4.5212,5.0222,-0.501
10/11/04,1122.14,1126.2,1122.14,1124.39,943800000,10/11/04,8.9654,10/11/04,1122.381,1142.5301,1102.2319,10/11/04,36.7212,10/11/04,1122.1732,10/11/04,1130.742,10/11/04,1125.982,10/11/04,5.1749,5.1475,0.0274
10/8/04,1130.65,1132.92,1120.1899,1122.14,1291600000,10/8/04,9.3428,10/8/04,1122.4525,1142.6398,1102.2653,10/8/04,46.6459,10/8/04,1121.9398,10/8/04,1132.898,10/8/04,1123.895,10/8/04,5.6743,5.1406,0.5336
10/7/04,1142.05,1142.05,1130.5,1130.65,1447500000,10/7/04,9.0822,10/7/04,1122.5415,1142.7382,1102.3449,10/7/04,121.8332,10/7/04,1121.9187,10/7/04,1134.77,10/7/04,1122.692,10/7/04,6.4583,5.0072,1.451
10/6/04,1134.48,1142.05,1132.9399,1142.05,1416700000,10/6/04,8.8924,10/6/04,1121.928,1141.8457,1102.0103,10/6/04,164.3825,10/6/04,1120.9996,10/6/04,1131.556,10/6/04,1120.463,10/6/04,6.4985,4.6445,1.854
10/5/04,1135.17,1137.87,1132.03,1134.48,1418400000,10/5/04,8.8756,10/5/04,1120.639,1138.4011,1102.877,10/5/04,143.5001,10/5/04,1118.7838,10/5/04,1126.106,10/5/04,1117.614,10/5/04,5.2946,4.181,1.1137
10/4/04,1131.5,1140.13,1131.5,1135.17,1534000000,10/4/04,9.1091,10/4/04,1119.98,1136.579,1103.381,10/4/04,159.2594,10/4/04,1117.1316,10/4/04,1121.222,10/4/04,1117.096,10/4/04,4.4518,3.9025,0.5493
10/1/04,1114.58,1131.64,1114.58,1131.5,1582200000,10/1/04,9.146,10/1/04,1118.903,1134.1609,1103.6451,10/1/04,96.3811,10/1/04,1115.2328,10/1/04,1114.892,10/1/04,1115.799,10/1/04,3.241,3.7652,-0.5242
9/30/04,1114.8,1116.3101,1109.6801,1114.58,1748000000,9/30/04,8.5372,9/30/04,1118.2435,1132.3643,1104.1227,9/30/04,9.5474,9/30/04,1113.5205,9/30/04,1110.614,9/30/04,1115.504,9/30/04,2.0222,3.8963,-1.8741
9/29/04,1110.0601,1114.8,1107.42,1114.8,1402900000,9/29/04,8.6839,9/29/04,1117.81,1132.8561,1102.7639,9/29/04,6.1627,9/29/04,1113.4089,9/29/04,1109.37,9/29/04,1116.396,9/29/04,2.1598,4.3648,-2.205
9/28/04,1103.52,1111.77,1101.29,1110.0601,1396600000,9/28/04,8.7842,9/28/04,1117.282,1133.4154,1101.1486,9/28/04,-17.3016,9/28/04,1113.2625,9/28/04,1109.122,9/28/04,1116.953,9/28/04,2.2817,4.9161,-2.6343
9/27/04,1110.11,1110.11,1103.24,1103.52,1263500000,9/27/04,8.6538,9/27/04,1116.7365,1134.4684,1099.0047,9/27/04,-21.263,9/27/04,1113.5996,9/27/04,1112.97,9/27/04,1118.78,9/27/04,2.8867,5.5746,-2.688
9/24/04,1108.36,1113.8101,1108.36,1110.11,1255400000,9/24/04,8.791,9/24/04,1116.949,1134.1357,1099.7623,9/24/04,14.032,9/24/04,1114.6606,9/24/04,1116.706,9/24/04,1121.01,9/24/04,4.2828,6.2466,-1.9639
9/23/04,1113.5601,1113.61,1108.05,1108.36,1286300000,9/23/04,9.048,9/23/04,1116.698,1134.4153,1098.9807,9/23/04,15.9551,9/23/04,1115.1396,9/23/04,1120.394,9/23/04,1122.391,9/23/04,5.3314,6.7376,-1.4062
9/22/04,1129.3,1129.3,1112.67,1113.5601,1379900000,9/22/04,9.3163,9/22/04,1116.528,1134.6233,1098.4327,9/22/04,56.7775,9/22/04,1115.8532,9/22/04,1123.422,9/22/04,1123.393,9/22/04,6.7705,7.0891,-0.3187
9/21/04,1122.2,1131.54,1122.2,1129.3,1325000000,9/21/04,8.7537,9/21/04,1115.6595,1135.7937,1095.5253,9/21/04,98.6604,9/21/04,1116.0946,9/21/04,1124.784,9/21/04,1123.664,9/21/04,7.9793,7.1688,0.8105
9/20/04,1128.55,1128.55,1120.34,1122.2,1197600000,9/20/04,8.7086,9/20/04,1113.9785,1134.8761,1093.081,9/20/04,88.0528,9/20/04,1114.7046,9/20/04,1124.59,9/20/04,1122.864,9/20/04,7.8035,6.9662,0.8373
9/17/04,1123.5,1130.14,1123.5,1128.55,1422600000,9/17/04,8.7469,9/17/04,1112.786,1134.3812,1091.1908,9/17/04,106.8023,9/17/04,1113.9156,9/17/04,1125.314,9/17/04,1122.007,9/17/04,8.1886,6.7569,1.4317
9/16/04,1120.37,1126.0601,1120.37,1123.5,1113900000,9/16/04,8.909,9/16/04,1110.92,1133.1833,1088.6567,9/16/04,98.34,9/16/04,1112.3751,9/16/04,1124.388,9/16/04,1120.983,9/16/04,7.9144,6.3989,1.5155
9/15/04,1128.33,1128.33,1119.8199,1120.37,1256000000,9/15/04,9.1566,9/15/04,1109.5035,1131.9888,1087.0182,9/15/04,104.8147,9/15/04,1111.2041,9/15/04,1123.364,9/15/04,1119.224,9/15/04,7.9636,6.0201,1.9435
9/14/04,1125.8199,1129.46,1124.72,1128.33,1204500000,9/14/04,9.2063,9/14/04,1107.5705,1132.5009,1082.6401,9/14/04,132.5457,9/14/04,1110.2393,9/14/04,1122.544,9/14/04,1117.611,9/14/04,8.2291,5.5342,2.6949
9/13/04,1123.92,1129.78,1123.35,1125.8199,1299800000,9/13/04,9.5499,9/13/04,1105.121,1131.0194,1079.2226,9/13/04,136.557,9/13/04,1108.335,9/13/04,1121.138,9/13/04,1114.693,9/13/04,7.6379,4.8604,2.7775
9/10/04,1118.38,1125.26,1114.39,1123.92,1261200000,9/10/04,9.7899,9/10/04,1102.07,1131.6159,1072.5242,9/10/04,122.4471,9/10/04,1106.4945,9/10/04,1118.7,9/10/04,1112.888,9/10/04,7.0278,4.1661,2.8617
9/9/04,1116.27,1121.3,1113.62,1118.38,1371300000,9/9/04,9.7068,9/9/04,1099.0355,1131.3209,1066.7501,9/9/04,113.8084,9/9/04,1104.6602,9/9/04,1117.578,9/9/04,1111.005,9/9/04,6.3402,3.4507,2.8896
9/8/04,1121.3,1123.05,1116.27,1116.27,1246300000,9/8/04,9.8627,9/8/04,1096.906,1129.4243,1064.3877,9/8/04,126.5917,9/8/04,1103.216,9/8/04,1115.084,9/8/04,1109.663,9/8/04,5.9345,2.7283,3.2063
9/7/04,1113.63,1124.08,1113.63,1121.3,1214400000,9/7/04,10.0998,9/7/04,1095.0445,1127.1759,1062.9132,9/7/04,144.0654,9/7/04,1101.8419,9/7/04,1112.678,9/7/04,1107.655,9/7/04,5.5453,1.9267,3.6186
9/3/04,1118.3101,1120.8,1113.5699,1113.63,924170000,9/3/04,10.0729,9/3/04,1092.2405,1124.5051,1059.9759,9/3/04,136.0608,9/3/04,1099.7937,9/3/04,1108.248,9/3/04,1105.093,9/3/04,4.4556,1.0221,3.4335
9/2/04,1105.91,1119.11,1105.6,1118.3101,1118400000,9/2/04,10.2916,9/2/04,1089.7575,1122.6921,1056.8229,9/2/04,138.6935,9/2/04,1098.3372,9/2/04,1107.076,9/2/04,1103.565,9/2/04,3.7809,0.1637,3.6172
9/1/04,1104.24,1109.24,1099.1801,1105.91,1142100000,9/1/04,10.044,9/1/04,1087.877,1118.2727,1057.4813,9/1/04,90.6778,9/1/04,1096.2348,9/1/04,1104.432,9/1/04,1100.857,9/1/04,2.3882,-0.7406,3.1288
8/31/04,1099.15,1104.24,1094.72,1104.24,1138200000,8/31/04,10.0428,8/31/04,1087.513,1117.2023,1057.8237,8/31/04,68.8939,8/31/04,1095.2164,8/31/04,1104.242,8/31/04,1099.783,8/31/04,1.8385,-1.5228,3.3613
8/30/04,1107.77,1107.77,1099.15,1099.15,843100000,8/30/04,10.083,8/30/04,1087.2855,1116.5249,1058.046,8/30/04,73.137,8/30/04,1094.2665,8/30/04,1102.632,8/30/04,1097.53,8/30/04,1.2801,-2.3632,3.6433
8/27/04,1105.09,1109.6801,1104.62,1107.77,845400000,8/27/04,10.1956,8/27/04,1087.659,1117.6756,1057.6424,8/27/04,106.7232,8/27/04,1093.7525,8/27/04,1101.938,8/27/04,1095.549,8/27/04,1.0671,-3.274,4.3411
8/26/04,1104.96,1106.78,1102.46,1105.09,1023600000,8/26/04,10.5906,8/26/04,1087.3565,1116.67,1058.0429,8/26/04,91.751,8/26/04,1092.2769,8/26/04,1100.054,8/26/04,1091.252,8/26/04,-0.098,-4.3593,4.2613
8/25/04,1096.1899,1106.29,1093.24,1104.96,1192200000,8/25/04,11.0729,8/25/04,1087.1235,1115.9394,1058.3076,8/25/04,69.4739,8/25/04,1090.9282,8/25/04,1097.282,8/25/04,1087.066,8/25/04,-1.3108,-5.4246,4.1138
8/24/04,1095.6801,1100.9399,1092.8199,1096.1899,1092500000,8/24/04,10.9208,8/24/04,1086.6465,1114.5675,1058.7255,8/24/04,36.0813,8/24/04,1089.4512,8/24/04,1095.324,8/24/04,1084.149,8/24/04,-2.8264,-6.453,3.6266
8/23/04,1098.35,1101.4,1094.73,1095.6801,1021900000,8/23/04,11.1363,8/23/04,1086.5785,1114.4127,1058.7443,8/23/04,34.5816,8/23/04,1088.7418,8/23/04,1092.428,8/23/04,1082.434,8/23/04,-3.8269,-7.3597,3.5328
8/20/04,1091.23,1100.26,1089.5699,1098.35,1199900000,8/20/04,11.4799,8/20/04,1085.998,1113.5314,1058.4646,8/20/04,23.8196,8/20/04,1088.0115,8/20/04,1089.16,8/20/04,1079.388,8/20/04,-4.9963,-8.2429,3.2466
8/19/04,1095.17,1095.17,1086.28,1091.23,1249400000,8/19/04,11.5406,8/19/04,1085.3905,1112.3368,1058.4442,8/19/04,-7.5465,8/19/04,1086.9232,8/19/04,1082.45,8/19/04,1075.95,8/19/04,-6.688,-9.0545,2.3665
8/18/04,1081.71,1095.17,1078.9301,1095.17,1282500000,8/18/04,11.7445,8/18/04,1085.671,1112.9691,1058.3729,8/18/04,-16.6284,8/18/04,1086.4699,8/18/04,1076.85,8/18/04,1074.897,8/18/04,-8.025,-9.6462,1.6211
8/17/04,1079.34,1086.78,1079.34,1081.71,1267800000,8/17/04,11.3987,8/17/04,1085.6065,1112.8205,1058.3925,8/17/04,-55.1467,8/17/04,1085.5541,8/17/04,1072.974,8/17/04,1075.243,8/17/04,-10.016,-10.0514,0.0354
8/16/04,1064.8,1080.66,1064.8,1079.34,1206200000,8/16/04,11.7032,8/16/04,1086.9545,1115.88,1058.029,8/16/04,-96.2203,8/16/04,1085.9587,8/16/04,1072.44,8/16/04,1077.041,8/16/04,-11.0411,-10.0603,-0.9808
8/13/04,1063.23,1067.58,1060.72,1064.8,1175100000,8/13/04,11.3835,8/13/04,1088.0325,1117.3469,1058.7181,8/13/04,-154.4157,8/13/04,1086.6554,8/13/04,1069.616,8/13/04,1079.769,8/13/04,-11.9475,-9.8151,-2.1324
8/12/04,1075.79,1075.79,1062.8199,1063.23,1405100000,8/12/04,11.7314,8/12/04,1089.862,1117.6771,1062.0469,8/12/04,-156.1848,8/12/04,1088.956,8/12/04,1069.45,8/12/04,1083.461,8/12/04,-11.4503,-9.282,-2.1682
8/11/04,1079.04,1079.04,1065.92,1075.79,1410400000,8/11/04,11.6361,8/11/04,1092.035,1117.9112,1066.1588,8/11/04,-138.5801,8/11/04,1091.664,8/11/04,1072.944,8/11/04,1087.181,8/11/04,-10.4891,-8.7399,-1.7492
8/10/04,1065.22,1079.04,1065.22,1079.04,1245600000,8/10/04,11.522,8/10/04,1093.819,1119.8883,1067.7497,8/10/04,-142.7179,8/10/04,1093.3349,8/10/04,1077.512,8/10/04,1089.144,8/10/04,-10.3887,-8.3026,-2.0861
8/9/04,1063.97,1069.46,1063.97,1065.22,1086000000,8/9/04,11.3452,8/9/04,1095.624,1122.3412,1068.9067,8/9/04,-191.3457,8/9/04,1094.8397,8/9/04,1081.642,8/9/04,1090.723,8/9/04,-10.4403,-7.7811,-2.6592
8/6/04,1080.7,1080.7,1062.23,1063.97,1521000000,8/6/04,11.7956,8/6/04,1098.0805,1122.0581,1074.1029,8/6/04,-190.5691,8/6/04,1097.9575,8/6/04,1089.922,8/6/04,1092.608,8/6/04,-8.9471,-7.1163,-1.8308
8/5/04,1098.63,1098.79,1079.98,1080.7,1397400000,8/5/04,11.2822,8/5/04,1100.5225,1119.5424,1081.5025,8/5/04,-117.6929,8/5/04,1101.5352,8/5/04,1097.472,8/5/04,1094.831,8/5/04,-6.7839,-6.6586,-0.1253
8/4/04,1099.6899,1102.45,1092.4,1098.63,1369200000,8/4/04,10.7031,8/4/04,1101.943,1118.968,1084.918,8/4/04,-69.8249,8/4/04,1103.7283,8/4/04,1101.418,8/4/04,1096.445,8/4/04,-5.6276,-6.6273,0.9997
8/3/04,1106.62,1106.62,1099.26,1099.6899,1338300000,8/3/04,10.7534,8/3/04,1102.928,1121.2986,1084.5574,8/3/04,-54.5317,8/3/04,1104.265,8/3/04,1100.776,8/3/04,1095.97,8/3/04,-5.8955,-6.8772,0.9817
8/2/04,1101.72,1108.6,1097.34,1106.62,1276000000,8/2/04,11.0144,8/2/04,1103.754,1122.9357,1084.5723,8/2/04,-47.0328,8/2/04,1104.7466,8/2/04,1099.804,8/2/04,1096.868,8/2/04,-6.2596,-7.1227,0.863
7/30/04,1100.4301,1103.73,1096.96,1101.72,1298200000,7/30/04,10.9955,7/30/04,1104.692,1126.0534,1083.3306,7/30/04,-65.3049,7/30/04,1104.5494,7/30/04,1095.294,7/30/04,1096.296,7/30/04,-7.3389,-7.3384,-0.0005
7/29/04,1095.42,1103.51,1095.42,1100.4301,1530100000,7/29/04,11.3206,7/29/04,1106.053,1129.817,1082.289,7/29/04,-73.8606,7/29/04,1104.8472,7/29/04,1092.19,7/29/04,1096.263,7/29/04,-8.1108,-7.3383,-0.7725
7/28/04,1094.83,1098.84,1082.17,1095.42,1554300000,7/28/04,11.5691,7/28/04,1108.0735,1136.0753,1080.0717,7/28/04,-112.7383,7/28/04,1105.3122,7/28/04,1091.472,7/28/04,1096.889,7/28/04,-8.8467,-7.1451,-1.7016
7/27/04,1084.0699,1096.65,1084.0699,1094.83,1610800000,7/27/04,11.1767,7/27/04,1110.1125,1140.0068,1080.2182,7/27/04,-123.2308,7/27/04,1106.3535,7/27/04,1091.164,7/27/04,1098.494,7/27/04,-9.1472,-6.7198,-2.4275
7/26/04,1086.2,1089.8199,1078.78,1084.0699,1413400000,7/26/04,11.0687,7/26/04,1112.0385,1142.6998,1081.3772,7/26/04,-170.5071,7/26/04,1107.5665,7/26/04,1093.932,7/26/04,1100.525,7/26/04,-9.3376,-6.1129,-3.2247
7/23/04,1096.84,1096.84,1083.5601,1086.2,1337500000,7/23/04,11.071,7/23/04,1114.5565,1143.8581,1085.2549,7/23/04,-166.0928,7/23/04,1110.0398,7/23/04,1097.298,7/23/04,1103.553,7/23/04,-8.3493,-5.3067,-3.0425
7/22/04,1093.88,1099.66,1084.16,1096.84,1680800000,7/22/04,10.901,7/22/04,1117.279,1145.639,1088.919,7/22/04,-160.6408,7/22/04,1112.5492,7/22/04,1100.336,7/22/04,1106.214,7/22/04,-7.1832,-4.5461,-2.6371
