timestamp,close,open,high,low,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,,WVAD,RSI,,TEDRATE,TradeWeightedUSDollarIndex,VIX close
12/7/15,208.35,209.23,209.7295,207.2,102027111,49.7512,41.3491,208.0368,208.5578,208.8779,2083.564,-42.4075,52.2039,51.4312,0.22,121.5091,15.84
12/8/15,206.949,206.49,208.289,205.78,103372367,56.8937,46.9322,207.9332,207.8116,208.6658,2081.264,-64.8274,48.7011,48.2128,0.23,121.7622,17.6
12/9/15,205.34,206.19,208.68,204.18,162401537,37.5999,48.0816,207.6862,207.1738,208.2648,2077.112,-82.9912,44.9691,44.6481,0.26,121.4421,19.61
12/10/15,205.87,205.42,207.43,205.14,116128884,28.1318,40.8751,207.5132,207.2258,207.9198,2073.448,-75.2199,46.4254,45.8917,0.29,121.5191,19.34
12/11/15,201.88,203.35,204.14,201.51,211125329,17.9081,27.8799,206.9767,205.6778,207.1518,2065.674,-96.1012,38.2243,37.9517,0.26,122.023,24.39
12/14/15,202.9008,202.07,203.05,199.95,182385177,22.4968,22.8456,206.5886,204.588,206.5729,2059.827,-73.2959,41.0914,40.6085,0.28,122.0556,22.73
12/15/15,205.0308,204.7,206.11,202.8666,154069569,32.1672,24.1907,206.4402,204.2043,206.008,2053.905,-54.0199,46.655,46.1768,0.26,122.1288,20.95
12/16/15,208.03,206.365,208.39,204.8,197017008,62.5782,39.0807,206.5916,204.7423,205.9581,2053.261,-26.8778,53.3376,52.7652,0.34,122.2718,17.86
12/17/15,204.86,208.4,208.48,204.84,173092476,70.4985,55.0813,206.4267,204.5403,205.8831,2052.488,-55.5656,46.6813,46.343,0.4,123.1138,18.94
12/18/15,200.0208,202.77,202.93,199.83,251393535,51.834,61.6369,205.8166,204.1685,204.9231,2043.874,-98.2919,38.7344,40.2015,0.35,122.5593,20.7
12/21/15,201.67,201.41,201.88,200.09,99094290,27.013,49.7818,205.4217,203.9223,204.2551,2038.282,-83.5273,42.3371,43.6536,0.38,122.6737,18.7
12/22/15,203.5,202.715,203.85,201.55,111026246,21.9684,33.6051,205.2387,203.6162,203.9102,2035.82,-63.8067,46.1232,47.3897,0.4,122.4554,16.6
12/23/15,206.02,204.69,206.07,204.58,110987228,45.0867,31.356,205.3131,203.2142,203.9782,2037.487,-38.9546,50.9036,52.236,0.4,122.4022,15.57
12/24/15,205.68,205.72,206.33,205.42,48542150,67.9961,45.0171,205.348,203.3782,203.9592,2038.363,-40.9061,50.2557,51.5692,0.39,122.3096,15.74
12/28/15,205.21,204.86,205.26,203.94,65899939,81.204,64.7623,205.3349,204.416,204.2922,2042.776,-39.209,49.3212,50.6224,0.38,122.3251,16.91
12/29/15,207.4,206.51,207.79,206.47,92640672,88.6004,79.2669,205.5316,205.562,204.7422,2048.418,-14.4633,53.6466,54.9582,0.4,122.4385,16.08
12/30/15,205.93,207.11,207.21,205.76,63317679,75.8299,81.8781,205.5695,206.048,204.8321,2050.413,-29.4798,50.5291,51.6094,0.45,122.7849,17.29
12/31/15,203.87,205.13,205.89,203.87,114877859,48.4794,70.9699,205.4076,205.618,204.4161,2047.5,-53.2948,46.455,47.5681,0.435,122.6098,18.21
1/4/16,201.0192,200.49,201.03,198.59,222353534,26.0309,50.1134,204.9897,204.6858,204.032,2044.577,-75.4378,41.4717,41.8798,0.42,123.5233,20.7
1/5/16,201.36,201.4,201.9,200.05,110845849,18.8377,31.116,204.644,203.9158,204.1659,2045.693,-71.9919,42.2689,42.833,0.41,123.605,19.34
1/6/16,198.82,198.34,200.06,197.6,152112604,23.0694,22.646,204.0893,202.1998,203.8809,2042.604,-88.7868,38.1029,38.4031,0.42,124.0217,20.59
1/7/16,194.05,195.33,197.44,193.59,213436073,15.5145,19.1405,203.1332,199.8238,202.9359,2033.016,-96.9107,31.7701,32.0393,0.42,124.0995,24.99
1/8/16,191.923,195.19,195.85,191.58,209817228,6.5862,15.0567,202.0656,197.4344,201.5262,2018.79,-97.884,29.4218,29.6749,0.41,124.4706,27.01
1/11/16,192.11,193.01,193.41,189.82,187941323,8.6735,10.2581,201.1174,195.6526,200.1692,2005.058,-87.2565,29.9123,30.1075,0.41,124.451,24.3
1/12/16,193.6608,193.82,194.55,191.14,172330490,19.9295,11.7297,200.4073,194.1128,199.0143,1993.276,-78.6266,34.0082,34.1025,0.4,124.7411,22.47
1/13/16,188.83,194.45,194.86,188.38,221168886,20.4772,16.3601,199.3047,192.1148,197.1573,1974.468,-97.6816,28.4339,28.4546,0.37,124.5715,25.22
1/14/16,191.93,189.55,193.26,187.66,240795609,31.5372,23.9813,198.6023,191.6908,195.7573,1960.316,-78.7879,35.7156,35.9084,0.39,124.8196,23.95
1/15/16,187.81,186.77,188.76,185.52,324846447,27.2073,26.4072,197.5745,190.8682,194.1513,1943.955,-89.7171,31.1756,31.2908,0.375,125.1683,27.02
1/19/16,188.06,189.96,190.11,186.2,195244373,34.6166,31.1203,196.6683,190.0582,192.8554,1930.822,-88.5945,31.7426,31.5193,0.36,125.2142,26.05
1/20/16,185.65,185.03,187.495,181.02,286547839,28.3889,30.0709,195.619,188.456,191.2844,1915.084,-82.3215,29.2416,29.2175,0.34,125.785,27.59
1/21/16,186.69,186.21,188.87,184.64,195772941,35.6574,32.8876,194.7686,188.028,190.0714,1902.957,-77.2014,31.741,31.5802,0.32,125.4479,26.69
1/22/16,190.52,189.78,190.76,188.88,168319598,59.1044,41.0502,194.364,187.746,189.7184,1899.338,-54.5019,40.1281,40.0389,0.31,125.1949,22.34
1/25/16,187.64,189.92,190.15,187.41,130371686,70.6089,55.1236,193.7236,187.712,189.2901,1894.843,-68.295,36.4966,36.2432,0.31,125.06595,24.15
1/26/16,190.2,188.42,190.53,188.02,141036757,86.5845,72.0993,193.388,188.14,189.0991,1892.839,-51.7857,41.5594,41.5556,0.3,125.001475,22.5
1/27/16,188.13,189.58,191.56,187.06,185681707,70.8837,76.0257,192.8872,188.636,188.546,1887.266,-56.6991,38.8615,38.8409,0.28,124.937,23.11
1/28/16,189.11,189.96,190.2,187.16,143798780,63.4132,73.6272,192.5275,189.12,188.574,1887.574,-45.4484,40.8202,40.9328,0.29,124.6428,22.42
1/29/16,193.7208,190.02,193.88,189.88,210529336,64.5516,66.2828,192.6412,189.7602,188.7531,1889.414,-8.2312,49.085,49.3366,0.27,124.9654,20.2
2/1/16,193.65,192.53,194.58,191.84,136061564,76.9514,68.3054,192.7372,190.9622,189.3371,1895.319,-8.7428,48.9719,49.1984,0.28,124.7581,19.98
2/2/16,190.16,191.96,191.97,189.54,182564890,75.5074,72.3368,192.4918,190.9542,189.5471,1897.489,-33.9595,43.6348,43.6316,0.29,125.0253,21.98
2/3/16,191.3,191.41,191.78,187.1,205054934,61.6687,71.3758,192.3783,191.5882,190.1121,1902.809,-24.1888,45.7159,45.3713,0.33,124.0865,21.65
2/4/16,191.6,190.71,192.75,189.96,139531794,52.5112,63.2291,192.3042,192.0862,190.6031,1907.455,-21.9764,46.278,45.9237,0.33,123.0112,21.84
2/5/16,187.95,190.99,191.6696,187.2,180788308,42.5579,52.2459,191.8895,190.932,190.3461,1904.77,-48.8938,40.7491,40.5676,0.3,123.7216,23.38
2/8/16,185.42,185.77,186.12,182.8,191526694,32.6186,42.5626,191.2733,189.286,190.1241,1902.406,-67.5516,37.4125,37.0678,0.32,123.8584,26
2/9/16,185.43,183.36,186.94,183.2,184513136,21.3758,32.1841,190.7168,188.34,189.6471,1897.264,-77.674,37.4343,36.9093,0.31,123.5738,26.54
2/10/16,185.27,186.41,188.34,185.12,148214057,25.8626,26.619,190.1981,187.134,189.3611,1894.155,-79.0323,37.211,36.861,0.34,123.6929,26.29
2/11/16,182.86,182.34,184.1,181.09,219058885,22.6622,23.3002,189.4992,185.386,188.7361,1887.727,-86.8792,33.9268,33.764,0.33,123.5964,28.14
2/12/16,186.63,184.96,186.65,183.96,127632393,39.3227,29.2825,189.226,185.122,188.027,1880.181,-58.9325,42.4792,41.9899,0.325,123.7319,25.4
2/16/16,189.78,188.77,189.81,187.63,120250668,64.2667,42.0839,189.2787,185.994,187.64,1875.801,-35.5819,48.4797,47.991,0.32,123.8235,24.11
2/17/16,192.88,191.16,193.32,191.01,136009496,90.824,64.8045,189.6217,187.484,187.912,1878.18,-12.6019,53.6088,53.2713,0.32,123.2025,22.31
2/18/16,192.09,193.2,193.27,191.72,102342997,95.3337,83.4748,189.8568,188.848,187.991,1878.71,-18.4581,52.1831,51.6463,0.32,123.2175,21.64
2/19/16,192,191.17,192.18,190.45,114792988,90.7475,92.3017,190.0609,190.676,188.031,1878.943,-19.1253,52.0133,51.6369,0.29,123.2952,20.53
2/22/16,194.78,193.87,194.95,193.79,103640292,91.1726,92.4179,190.5103,192.306,188.714,1885.488,-1.2266,56.6981,56.3929,0.31,123.1116,19.38
2/23/16,192.32,194,194.32,192.18,111455289,75.0435,85.6545,190.6827,192.814,189.404,1892.271,-18.9755,51.8722,51.6149,0.3,123.4711,20.98
2/24/16,193.2,190.63,193.53,189.32,150812152,69.3832,78.5331,190.9224,192.878,190.181,1900.03,-12.6263,53.4002,53.1207,0.32,123.4565,20.72
2/25/16,195.54,193.73,195.55,192.83,110728317,70.1039,71.5102,191.3622,193.568,191.208,1910.014,-0.0692,57.2838,56.8351,0.32,123.2299,19.11
2/26/16,195.0892,196.57,196.68,194.9,129833663,82.3806,73.9559,191.7171,194.1858,192.4309,1921.911,-10.204,56.3102,56.0382,0.3,123.6997,19.81
2/29/16,193.56,195.11,196.23,193.33,125918102,78.6114,77.0319,191.8927,193.9418,193.1239,1928.656,-20.0128,53.0183,52.5958,0.3,123.5786,20.55
3/1/16,198.11,195.01,198.21,194.4542,141799687,78.2899,79.7606,192.4848,195.0998,193.9569,1936.933,-0.5841,60.4306,60.26,0.28,123.2447,17.7
3/2/16,199,197.74,199.06,197.25,102414960,85.1736,80.6916,193.1053,196.2598,194.5689,1942.896,-0.3339,61.7034,61.4391,0.37,123.1171,17.09
3/3/16,199.775,198.79,199.795,198.11,95172197,99.2009,87.5548,193.7405,197.1068,195.3374,1950.453,-0.1263,62.8247,62.4682,0.35,122.5373,16.7
3/4/16,200.43,200.01,201.35,199.03,129293601,95.7521,93.3755,194.3776,198.175,196.1804,1958.674,-6.7055,63.7897,63.4638,0.32,121.868,16.86
3/7/16,200.59,199.34,201.07,199.25,100218998,92.3994,95.7841,194.9692,199.581,196.7614,1964.3,-6.3175,64.0353,63.742,0.35,121.8666,17.35
