0,1,2
2016-02-03,59.3361,65.3950
2016-02-02,71.5884,66.3263
2016-02-01,65.2606,63.6298
2016-01-29,62.1299,68.3960
2016-01-28,63.4988,77.1797
2016-01-27,79.5594,79.2296
2016-01-26,88.4809,70.6560
2016-01-25,69.6484,51.3878
2016-01-22,53.8387,35.5987
2016-01-21,30.6764,23.9275
2016-01-20,22.2810,17.8438
2016-01-19,18.8252,13.9145
2016-01-15,12.4251,10.9139
2016-01-14,10.4932,10.0395
2016-01-13,9.8234,8.8102
2016-01-12,9.8021,13.9080
2016-01-11,6.8052,27.2296
2016-01-08,25.1166,44.6012
2016-01-07,49.7668,51.9116
2016-01-06,58.9202,50.0207
2016-01-05,47.0477,52.0856
2016-01-04,44.0943,60.4106
2015-12-31,65.1147,66.4445
2015-12-30,72.0227,65.9957
2015-12-29,62.1963,62.5760
2015-12-28,63.7681,63.2836
2015-12-24,61.7636,58.6084
2015-12-23,64.3190,58.6218
2015-12-22,49.7426,63.1488
2015-12-21,61.8039,74.7234
2015-12-18,77.8998,77.2064
2015-12-17,84.4664,65.8619
2015-12-16,69.2530,44.6606
2015-12-15,43.8663,28.2633
2015-12-14,20.8625,22.5841
2015-12-11,20.0611,28.8702
2015-12-10,26.8286,37.1287
2015-12-09,39.7209,39.4947
2015-12-08,44.8367,33.2587
2015-12-07,33.9265,30.3773
2015-12-04,21.0129,36.1706
2015-12-03,36.1925,55.3479
2015-12-02,51.3063,66.7302
2015-12-01,78.5449,75.2420
2015-11-30,70.3394,74.8397
2015-11-27,76.8419,79.9568
2015-11-25,77.3380,84.5874
2015-11-24,85.6905,90.0044
2015-11-23,90.7339,88.3164
2015-11-20,93.5888,81.4635
2015-11-19,80.6267,62.9708
2015-11-18,70.1752,45.1823
2015-11-17,38.1105,28.4274
2015-11-16,27.2613,25.5434
2015-11-13,19.9105,24.7446
2015-11-12,29.4585,24.1322
2015-11-11,24.8650,22.6896
2015-11-10,18.0732,25.7085
2015-11-09,25.1307,37.2293
2015-11-06,33.9217,51.8597
2015-11-05,52.6356,63.9479
2015-11-04,69.0219,68.0381
2015-11-03,70.1860,61.9373
2015-11-02,64.9064,53.4495
2015-10-30,50.7196,44.5340
2015-10-29,44.7226,39.3576
2015-10-28,38.1598,43.8529
2015-10-27,35.1904,55.5052
2015-10-26,58.2087,73.3833
2015-10-23,73.1164,84.2383
2015-10-22,88.8247,91.7896
2015-10-21,90.7737,91.1805
2015-10-20,95.7704,80.4663
2015-10-19,86.9973,63.9468
2015-10-16,58.6313,52.3487
2015-10-15,46.2117,57.9974
2015-10-14,52.2032,72.2904
2015-10-13,75.5774,85.9046
2015-10-12,89.0907,91.8240
2015-10-09,93.0456,93.2772
2015-10-08,93.3356,93.5502
2015-10-07,93.4505,94.0915
2015-10-06,93.8646,90.1527
2015-10-05,94.9595,78.3808
2015-10-02,81.6341,58.1582
2015-10-01,58.5489,37.9752
2015-09-30,34.2916,24.2037
2015-09-29,21.0852,20.8166
2015-09-28,17.2343,24.0561
2015-09-25,24.1302,35.1017
2015-09-24,30.8036,46.7142
2015-09-23,50.3712,60.0862
2015-09-22,58.9677,68.8366
2015-09-21,70.9196,77.9345
2015-09-18,76.6224,82.8977
2015-09-17,86.2614,84.1863
2015-09-16,85.8094,75.5354
2015-09-15,80.4881,61.9250
2015-09-14,60.3087,48.4350
2015-09-11,44.9782,39.6168
2015-09-10,40.0182,37.3698
2015-09-09,33.8541,33.0728
2015-09-08,38.2373,30.8812
2015-09-04,27.1272,27.8665
2015-09-03,27.2791,33.5506
2015-09-02,29.1933,43.2520
2015-09-01,44.1793,50.0408
2015-08-31,56.3835,43.5141
2015-08-28,49.5598,27.9791
2015-08-27,24.5989,12.3146
2015-08-26,9.7785,8.1543
2015-08-25,2.5663,16.6175
2015-08-24,12.1181,37.7028
2015-08-21,35.1680,63.2707
2015-08-20,65.8224,83.8037
2015-08-19,88.8217,92.7986
2015-08-18,96.7670,93.6867
2015-08-17,92.8071,91.0814
2015-08-14,91.4861,87.3937
2015-08-13,88.9509,80.4116
2015-08-12,81.7441,69.7904
2015-08-11,70.5397,57.5500
2015-08-10,57.0872,48.5557
2015-08-07,45.0230,48.4651
2015-08-06,43.5568,56.8330
2015-08-05,56.8154,66.0899
2015-08-04,70.1267,70.9011
2015-08-03,71.3276,70.4292
2015-07-31,71.2491,67.9727
2015-07-30,68.7110,59.5092
2015-07-29,63.9579,48.9617
2015-07-28,45.8586,40.2552
2015-07-27,37.0686,38.5155
2015-07-24,37.8383,43.7409
2015-07-23,40.6396,50.1357
2015-07-22,52.7448,60.9850
2015-07-21,57.0226,67.6812
2015-07-20,73.1874,73.0674
2015-07-17,72.8335,68.4783
2015-07-16,73.1812,65.0860
2015-07-15,59.4203,60.8677
2015-07-14,62.6565,64.8784
2015-07-13,60.5264,69.9172
2015-07-10,71.4524,78.1434
2015-07-09,77.7729,80.6526
2015-07-08,85.2049,78.4996
2015-07-07,78.9801,65.4996
2015-07-06,71.3138,47.6562
2015-07-02,46.2049,26.4119
2015-07-01,25.4499,13.3366
2015-06-30,7.5808,7.2291
2015-06-29,6.9789,6.9438
2015-06-26,7.1275,10.8993
2015-06-25,6.7249,22.2222
2015-06-24,18.8456,41.4937
2015-06-23,41.0963,62.4276
2015-06-22,64.5392,78.7521
2015-06-19,81.6474,83.0991
2015-06-18,90.0697,80.4613
2015-06-17,77.5803,74.2307
2015-06-16,73.7338,70.0941
2015-06-15,71.3781,58.9311
2015-06-12,65.1703,39.5974
2015-06-11,40.2449,19.9752
2015-06-10,13.3770,9.6269
2015-06-09,6.3036,8.2617
2015-06-08,9.2001,10.2521
2015-06-05,9.2814,17.6021
2015-06-04,12.2747,25.0880
2015-06-03,31.2501,36.6301
2015-06-02,31.7390,40.1324
2015-06-01,46.9012,44.4860
2015-05-29,41.7571,40.2362
2015-05-28,44.7996,34.2116
2015-05-27,34.1520,32.0296
2015-05-26,23.6834,38.2316
2015-05-22,38.2533,54.8653
2015-05-21,52.7580,70.0742
2015-05-20,73.5845,79.2565
2015-05-19,83.8800,74.3717
2015-05-18,80.3050,61.1477
2015-05-15,58.9301,46.3730
2015-05-14,44.2081,44.8354
2015-05-13,35.9807,48.2506
2015-05-12,54.3173,51.2305
2015-05-11,54.4538,40.1424
2015-05-08,44.9204,27.4490
2015-05-07,21.0529,19.1952
2015-05-06,16.3736,20.0242
2015-05-05,20.1590,19.1685
2015-05-04,23.5400,18.3837
2015-05-01,13.8065,19.0091
2015-04-30,17.8047,29.4538
2015-04-29,25.4162,44.0801
2015-04-28,45.1404,60.4793
2015-04-27,61.6839,68.4990
