timestamp,open,high,low,close,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,WVAD,RSI,TEDRATE,TradeWeightedUSDollarIndex,VIX close
9/15/06,126.8,126.8,126.45,126.74,85400,46.3171,40.9886,127.6175,127.062,127.454,-87.8793,40.0733,0.57,108.2751,11.76
9/18/06,126.77,127.21,126.77,127.14,63100,51.9752,47.8646,127.5721,127.06,127.322,-71.1611,44.8084,0.57,108.2074,11.78
9/19/06,127.17,127.27,126.75,126.88,44900,40.1709,46.1544,127.5062,127.036,127.183,-82.0279,42.4599,0.58,108.2301,11.98
9/20/06,127.04,127.4,126.94,126.94,69200,45.8689,46.005,127.4522,127.01,127.055,-79.5202,43.1997,0.6,108.2082,11.39
9/21/06,127.53,128.13,127.3,128.06,127300,58.1553,48.0651,127.5101,127.152,127.122,-22.2222,54.8658,0.57,107.993,12.25
9/22/06,128.3,128.33,128,128.04,78100,73.1197,59.048,127.5606,127.412,127.237,-15.4255,54.6499,0.61,107.9191,12.59
9/25/06,127.82,127.85,127.55,127.77,72400,80.6786,70.6512,127.5805,127.538,127.299,-29.7872,51.6932,0.6,108.0525,12.12
9/26/06,127.15,127.19,126.85,127.08,92100,53.9144,69.2376,127.5329,127.578,127.307,-66.4894,44.9937,0.61,108.1162,11.53
9/27/06,127.21,127.37,127.03,127.26,170000,35.9334,56.8421,127.5069,127.642,127.326,-56.9149,46.9261,0.62,108.0585,11.58
9/28/06,127.23,127.35,127.08,127.29,79100,24.3243,38.0574,127.4862,127.488,127.32,-55.3191,47.2587,0.6,108.0828,11.72
9/29/06,126.85,127.3,126.69,127.09,39100,30.6384,30.2987,127.4485,127.298,127.355,-65.9574,45.2242,0.61,108.1539,11.98
10/2/06,127.23,127.57,127.2,127.38,43600,47.5405,34.1677,127.442,127.22,127.379,-50.5319,48.6745,0.59,107.9746,12.57
10/3/06,127.33,127.45,127.24,127.25,30600,58.8427,45.6739,127.4237,127.254,127.416,-57.4468,47.2381,0.57,108.1703,12.24
10/4/06,126.89,127.22,126.82,127.19,89400,66.2879,57.557,127.4014,127.24,127.441,-60.6383,46.5552,0.56,108.4083,11.86
10/5/06,127,127.04,126.7704,126.98,79300,51.1364,58.7557,127.3613,127.178,127.333,-82.3171,44.1495,0.55,108.3106,11.98
10/6/06,126.1,126.1199,125.8,125.99,232000,33.5024,50.3089,127.2307,126.958,127.128,-92.4901,34.9742,0.525,108.6077,11.56
