timestamp,close,open,high,low,EMA20,MA5,MA10,SlowK,SlowD,WVAD
7/8/16,2129.8999,2106.97,2131.71,2106.97,2086.2513,2103.806,2076.27,84.8841,83.8227,-1.2926
7/11/16,2137.1599,2131.72,2143.1599,2131.72,2091.0997,2110.6479,2086.245,86.5253,83.5846,-3.9609
7/12/16,2152.1399,2139.5,2155.3999,2139.5,2096.9131,2123.3659,2101.405,94.7262,88.7118,-1.9912
7/13/16,2152.4299,2153.8101,2156.45,2146.21,2102.2004,2133.9059,2113.039,93.7738,91.6751,-2.4398
7/14/16,2163.75,2157.8799,2168.99,2157.8799,2108.0623,2147.0759,2122.337,93.8502,94.1167,-2.9553
7/15/16,2161.74,2165.1299,2169.05,2155.79,2113.1744,2153.4439,2128.625,88.6581,92.094,-4.1214
7/18/16,2166.8899,2162.04,2168.3501,2159.6299,2118.2902,2159.3899,2135.0189,88.2196,90.2426,-1.3303
7/19/16,2163.78,2163.79,2164.6299,2159.01,2122.6226,2161.718,2142.5419,83.3447,86.7408,-4.1706
7/20/16,2173.02,2166.1001,2175.6299,2164.8899,2127.4223,2165.836,2149.8709,85.4872,85.6838,-2.4708
7/21/16,2165.1699,2172.9099,2174.5601,2159.75,2131.0173,2166.12,2156.5979,70.3499,79.7273,-10.2942
7/22/16,2175.03,2166.47,2175.1101,2163.24,2135.209,2168.778,2161.111,76.838,77.5584,-0.5904
7/25/16,2168.48,2173.71,2173.71,2161.95,2138.3777,2169.096,2164.243,66.8828,71.3569,-7.0366
7/26/16,2169.1799,2168.97,2173.54,2160.1799,2141.3112,2170.176,2165.947,70.9178,71.5462,-7.4791
7/27/16,2166.5801,2169.8101,2174.98,2159.0701,2143.7178,2168.888,2167.362,54.3944,64.065,-13.1806
7/28/16,2170.0601,2166.05,2172.8501,2159.74,2146.2266,2169.866,2167.993,58.2398,61.184,-12.6847
7/29/16,2173.6001,2168.8301,2177.0901,2163.49,2148.8336,2169.58,2169.179,65.323,59.319,-9.2843
8/1/16,2170.8401,2173.1499,2178.29,2166.21,2150.9294,2170.0521,2169.574,70.1291,64.5639,-23.223
8/2/16,2157.03,2169.9399,2170.2,2147.5801,2151.5104,2167.6221,2168.899,57.5476,64.3332,-69.2284
8/3/16,2163.79,2156.8101,2163.79,2152.5601,2152.6799,2167.0641,2167.976,48.2647,58.6471,-47.216
8/4/16,2164.25,2163.51,2168.1899,2159.0701,2153.7818,2165.9021,2167.884,45.9458,50.586,-45.7182
8/5/16,2182.8701,2168.79,2182.8701,2168.79,2156.5522,2167.7561,2168.668,69.022,54.4108,0
8/8/16,2180.8899,2183.76,2185.4399,2177.8501,2158.87,2169.766,2169.909,80.7546,65.2408,-12.0181
8/9/16,2181.74,2182.24,2187.6599,2178.6101,2161.0481,2174.708,2171.165,90.372,80.0495,-14.7703
8/10/16,2175.49,2182.8101,2183.4099,2172,2162.4235,2177.048,2172.056,76.1829,82.4365,-30.3642
8/11/16,2185.79,2177.97,2188.45,2177.97,2164.6489,2181.356,2173.629,75.679,80.7446,-6.5082
8/12/16,2184.05,2183.74,2186.28,2179.4199,2166.4966,2181.592,2174.674,72.3853,74.7491,-10.7656
8/15/16,2190.1499,2186.0801,2193.8101,2186.0801,2168.7493,2183.444,2176.605,80.9804,76.3482,-7.9173
8/16/16,2178.1499,2186.24,2186.24,2178.1399,2169.6446,2182.726,2178.717,61.5561,71.6406,-33.8745
8/17/16,2182.22,2177.8401,2183.0801,2168.5,2170.8423,2184.072,2180.56,55.2077,65.9147,-25.0705
8/18/16,2187.02,2181.8999,2187.03,2180.46,2172.383,2184.318,2182.837,51.8592,56.2077,-14.6875
8/19/16,2183.8701,2184.24,2185,2175.1299,2173.477,2184.282,2182.937,62.7025,56.5898,-21.5011
8/22/16,2182.6399,2181.5801,2185.1499,2175.96,2174.3497,2182.78,2183.112,70.0693,61.5437,-27.0792
8/23/16,2186.8999,2187.8101,2193.4199,2186.8,2175.5449,2184.53,2183.628,70.2905,67.6874,-19.8911
8/24/16,2175.4399,2185.0901,2186.6599,2171.25,2175.5349,2183.174,2183.623,56.3478,65.5692,-72.5803
8/25/16,2172.47,2173.29,2179,2169.74,2175.243,2180.264,2182.291,34.7547,53.7976,-84.3147
8/26/16,2169.04,2175.1001,2187.9399,2160.3899,2174.6523,2177.2979,2180.79,18.8722,36.6582,-74.117
8/29/16,2180.3799,2170.1899,2183.48,2170.1899,2175.1978,2176.8459,2179.813,32.746,28.791,-40.1858
8/30/16,2176.1201,2179.45,2182.27,2170.4099,2175.2856,2174.69,2179.61,47.9354,33.1846,-52.9319
8/31/16,2170.95,2173.5601,2173.79,2161.3501,2174.8727,2173.792,2178.483,51.9827,44.2214,-68.4021
9/1/16,2170.8601,2171.3301,2173.5601,2157.0901,2174.4905,2173.47,2176.867,46.6877,48.8686,-62.4999
9/2/16,2179.98,2177.49,2184.8701,2173.5901,2175.0133,2175.658,2176.478,55.121,51.2638,-36.9942
9/6/16,2186.48,2181.6101,2186.5701,2175.1001,2176.1054,2176.878,2176.862,75.5756,59.1281,-19.1026
9/7/16,2186.1599,2185.1699,2187.8701,2179.0701,2177.063,2178.886,2176.788,92.1784,74.2917,-19.9836
9/8/16,2181.3,2182.76,2184.9399,2177.49,2177.4665,2180.956,2177.374,90.931,86.2283,-33.3607
9/9/16,2127.8101,2169.0801,2169.0801,2127.8101,2172.7373,2172.346,2172.908,57.6995,80.2696,-100
9/12/16,2159.04,2120.8601,2163.3,2119.1201,2171.4328,2168.158,2171.908,45.5734,64.7346,-46.2718
9/13/16,2127.02,2150.47,2150.47,2120.27,2167.203,2156.266,2166.572,23.1854,42.1528,-88.5209
9/14/16,2125.77,2127.8601,2141.3301,2119.8999,2163.257,2144.188,2161.537,26.5531,31.7706,-90.3372
9/15/16,2147.26,2125.3601,2151.3101,2122.3601,2161.7335,2137.38,2159.168,25.9729,25.2371,-59.1108
9/16/16,2139.1599,2146.48,2146.48,2131.2,2159.5836,2139.65,2155.998,37.2625,29.9295,-70.8512
9/19/16,2139.1201,2143.99,2153.6101,2135.9099,2157.6347,2135.666,2151.912,52.9001,38.7119,-70.9091
9/20/16,2139.76,2145.9399,2150.8,2139.1699,2155.9324,2138.214,2147.24,53.7632,47.9753,-69.9783
9/21/16,2163.1201,2144.5801,2165.1101,2139.5701,2156.6169,2145.684,2144.936,70.4251,59.0295,-36
9/22/16,2177.1799,2170.9399,2179.99,2170.9399,2158.5753,2151.668,2144.524,82.8333,69.0072,-15.5494
9/23/16,2164.6899,2173.29,2173.75,2163.97,2159.1576,2156.774,2148.212,84.9586,79.4057,-33.7166
9/26/16,2146.1001,2158.54,2158.54,2145.04,2157.9141,2158.17,2146.918,58.8361,75.5427,-60.7564
9/27/16,2159.9299,2146.04,2161.1299,2141.55,2158.1061,2162.204,2150.209,44.2129,62.6692,-37.9977
9/28/16,2171.3701,2161.8501,2172.3999,2151.79,2159.3693,2163.854,2154.769,48.308,50.4523,-14.1611
9/29/16,2151.1299,2168.8999,2172.6699,2145.2,2158.5846,2158.644,2155.156,52.5659,48.3622,-47.4128
9/30/16,2168.27,2156.51,2175.3,2156.51,2159.507,2159.36,2158.067,62.1657,54.3465,-19.504
10/3/16,2161.2,2164.3301,2164.4099,2154.77,2159.6682,2162.38,2160.275,55.7144,56.8153,-31.2698
10/4/16,2150.49,2163.3701,2165.46,2144.01,2158.7941,2160.492,2161.348,52.7005,56.8602,-51.1887
10/5/16,2159.73,2155.1499,2163.95,2155.1499,2158.8833,2158.164,2161.009,43.057,50.4906,-41.5249
10/6/16,2160.77,2158.22,2162.9299,2150.28,2159.0629,2160.092,2159.368,41.5041,45.7539,-43.6024
10/7/16,2153.74,2164.1899,2165.8601,2144.8501,2158.556,2157.186,2158.273,49.4445,44.6685,-64.3066
10/10/16,2163.6599,2160.3899,2169.6001,2160.3899,2159.0421,2157.678,2160.029,58.2937,49.7475,-40.4011
10/11/16,2136.73,2161.3501,2161.5601,2128.8401,2156.9171,2154.926,2157.709,46.8916,51.5433,-84.575
10/12/16,2139.1799,2137.6699,2145.3601,2132.77,2155.2279,2150.816,2154.49,40.5039,48.5631,-77.7446
10/13/16,2132.55,2130.26,2138.1899,2114.72,2153.0681,2145.172,2152.632,25.7379,37.7111,-70.5678
10/14/16,2132.98,2139.6799,2149.1899,2132.98,2151.1549,2141.02,2149.103,30.3764,32.2061,-69.8581
10/17/16,2126.5,2132.95,2135.6101,2124.4299,2148.8068,2133.588,2145.633,30.3037,28.806,-80.5546
10/18/16,2139.6001,2138.3101,2144.3799,2135.49,2147.93,2134.162,2144.544,43.5337,34.7379,-58.9302
10/19/16,2144.29,2140.8101,2148.4399,2138.1499,2147.5833,2135.184,2143,61.0379,44.9584,-51.1885
10/20/16,2141.3401,2142.51,2147.1799,2133.4399,2146.9887,2136.942,2141.057,75.4201,59.9972,-51.4941
10/21/16,2141.1599,2139.4299,2142.6299,2130.0901,2146.4336,2138.578,2139.799,74.5868,70.3483,-51.8224
10/24/16,2151.3301,2148.5,2154.79,2146.9099,2146.8999,2143.544,2138.566,74.6558,74.8876,-33.2908
10/25/16,2143.1599,2149.72,2151.4399,2141.9299,2146.5438,2144.256,2139.209,69.5285,72.9237,-48.1781
10/26/16,2139.4299,2136.97,2145.73,2131.5901,2145.8662,2143.284,2139.234,58.9065,67.697,-54.9747
10/27/16,2133.04,2144.0601,2147.1299,2132.52,2144.6447,2141.624,2139.283,34.2236,54.2195,-66.618
10/28/16,2126.4099,2132.23,2140.72,2119.3601,2142.9081,2138.674,2138.626,23.2181,38.7827,-75.0429
10/31/16,2126.1499,2129.78,2133.25,2125.53,2141.312,2133.6379,2138.591,17.6688,25.0368,-71.4751
11/1/16,2111.72,2128.6799,2131.45,2097.8501,2138.4937,2127.35,2135.803,23.0694,21.3188,-75.6412
11/2/16,2097.9399,2109.4299,2111.76,2094,2134.6315,2119.052,2131.168,18.9087,19.8823,-93.5188
11/3/16,2088.6599,2098.8,2102.5601,2085.23,2130.2532,2110.1759,2125.9,13.914,18.6307,-95.0691
11/4/16,2085.1799,2083.79,2099.0701,2083.79,2125.9605,2101.9299,2120.302,5.469,12.7639,-98.0424
11/7/16,2131.52,2100.5901,2132,2100.5901,2126.49,2103.004,2118.3209,35.9986,18.4605,-32.7747
11/8/16,2139.5601,2129.9199,2146.8701,2123.5601,2127.7348,2108.572,2117.961,63.4087,34.9587,-21.4507
11/9/16,2163.26,2131.5601,2170.1001,2125.3501,2131.1181,2121.636,2120.344,93.1636,64.1903,-7.925
11/10/16,2167.48,2167.49,2182.3,2151.1699,2134.5812,2137.4,2123.788,88.4807,81.6843,-15.0442
11/11/16,2164.45,2162.71,2165.9199,2152.49,2137.4258,2153.254,2127.592,85.0617,88.902,-18.1201
11/14/16,2164.2,2165.6399,2171.3601,2156.0801,2139.9757,2159.79,2131.397,77.4321,83.6582,-18.3739
11/15/16,2180.3899,2168.29,2180.8401,2166.3799,2143.8247,2167.956,2138.264,81.3288,81.2742,-1.939
11/16/16,2176.9399,2177.53,2179.22,2172.2,2146.9785,2170.6919,2146.164,82.8712,80.544,-5.4412
11/17/16,2187.1201,2178.6101,2188.0601,2176.6499,2150.8015,2174.62,2156.01,92.2617,85.4872,-0.9014
11/18/16,2181.8999,2186.8501,2189.8899,2180.3799,2153.7633,2178.11,2165.682,85.5023,86.8784,-7.5306
11/21/16,2198.1799,2186.4299,2198.7,2186.4299,2157.9934,2184.906,2172.348,90.7055,89.4898,-0.4525
11/22/16,2202.9399,2201.5601,2204.8,2194.51,2162.2741,2189.416,2178.686,89.6843,88.6307,-1.5372
11/23/16,2204.72,2198.55,2204.72,2194.51,2166.3165,2194.972,2182.832,97.4669,92.6189,-0.0662
11/25/16,2213.3501,2206.27,2213.3501,2206.27,2170.7959,2200.218,2187.419,98.0032,95.0515,0
11/28/16,2201.72,2210.21,2211.1399,2200.3601,2173.7411,2204.182,2191.146,85.5044,93.6582,-12.9526
11/29/16,2204.6599,2200.76,2210.46,2198.1499,2176.6857,2205.478,2195.192,70.2239,84.5772,-9.8752
11/30/16,2198.8101,2204.97,2214.1001,2198.8101,2178.7928,2204.652,2197.034,44.2073,66.6452,-24.2968
12/1/16,2191.0801,2200.1699,2202.6001,2187.4399,2179.963,2201.924,2198.448,29.826,48.0857,-37.364
12/2/16,2191.95,2191.1201,2197.95,2188.3701,2181.1046,2197.644,2198.931,17.5069,30.5134,-38.1767
12/5/16,2204.71,2200.6499,2209.4199,2199.97,2183.3528,2198.242,2201.212,31.783,26.3719,-19.6775
12/6/16,2212.23,2207.26,2212.78,2202.21,2186.103,2199.756,2202.617,58.2268,35.8389,-4.4633
12/7/16,2241.3501,2210.72,2241.6299,2208.9299,2191.3646,2208.264,2206.458,85.7491,58.5863,-0.4306
12/8/16,2246.1899,2241.1299,2251.6899,2237.5701,2196.5861,2219.286,2210.605,94.5943,79.5234,-7.7128
12/9/16,2259.53,2249.73,2259.8,2249.23,2202.5807,2232.802,2215.223,96.7821,92.3752,-0.368
12/12/16,2256.96,2258.8301,2264.03,2252.3701,2207.7597,2243.252,2220.747,93.142,94.8395,-9.231
12/13/16,2271.72,2263.3201,2277.53,2263.3201,2213.8512,2255.15,2227.453,93.2142,94.3795,-6.4492
12/14/16,2253.28,2268.3501,2276.2,2248.4399,2217.6063,2257.536,2232.9,73.1361,86.4975,-26.9175
12/15/16,2262.03,2253.77,2272.1201,2253.77,2221.8371,2260.704,2239.995,59.1873,75.1792,-17.205
12/16/16,2258.0701,2266.8101,2268.05,2254.24,2225.2879,2260.412,2246.607,39.712,57.3451,-21.6006
12/19/16,2262.53,2259.24,2267.47,2258.21,2228.8347,2261.526,2252.389,42.7526,47.2173,-16.65
12/20/16,2270.76,2266.5,2272.5601,2266.1399,2232.8276,2261.334,2258.242,53.9814,45.482,-7.5147
12/21/16,2265.1799,2270.54,2271.23,2265.1499,2235.9088,2263.714,2260.625,63.1876,53.3072,-13.8516
12/22/16,2260.96,2262.9299,2263.1799,2256.0801,2238.2946,2263.5,2262.102,59.2693,58.8128,-21.3642
12/23/16,2263.79,2260.25,2263.79,2258.8401,2240.7228,2264.644,2262.528,48.0626,56.8398,-18.2421
12/27/16,2268.8799,2266.23,2273.8201,2266.1499,2243.4044,2265.914,2263.72,51.8723,53.0681,-12.6095
12/28/16,2249.9199,2270.23,2271.3101,2249.1101,2244.0249,2261.7459,2261.54,40.7378,46.8909,-69.0944
12/29/16,2249.26,2249.5,2254.51,2244.5601,2244.5235,2258.562,2261.138,30.4974,41.0358,-85.7448
12/30/16,2238.8301,2251.6101,2253.5801,2233.6201,2243.9813,2254.136,2258.818,10.7667,27.334,-88.1349
1/3/17,2257.8301,2251.5701,2263.8799,2245.1299,2245.3002,2252.944,2258.794,29.7489,23.671,-44.8645
1/4/17,2270.75,2261.6001,2272.8201,2261.6001,2247.724,2253.318,2259.616,55.9677,32.1611,-12.7994
1/5/17,2269,2268.1799,2271.5,2260.45,2249.7503,2257.134,2259.44,81.7327,55.8164,-11.9902
1/6/17,2276.98,2271.1399,2282.1001,2264.0601,2252.3436,2262.678,2260.62,91.4709,76.3904,-10.5613
1/9/17,2268.8999,2273.5901,2275.49,2268.8999,2253.9204,2268.692,2261.414,81.3296,84.8444,-27.2281
1/10/17,2268.8999,2269.72,2279.27,2265.27,2255.347,2270.906,2261.925,64.2544,79.0183,-27.2281
1/11/17,2275.3201,2268.6001,2275.3201,2260.8301,2257.2492,2271.82,2262.569,57.3361,67.64,-13.9852
1/12/17,2270.4399,2271.1399,2271.78,2254.25,2258.5055,2272.108,2264.621,55.2819,58.9575,-24.0515
1/13/17,2274.6399,2272.74,2278.6799,2271.51,2260.0421,2271.6399,2267.159,69.4368,60.6849,-15.3882
1/17/17,2267.8899,2269.1399,2272.0801,2262.8101,2260.7895,2271.4379,2270.065,64.7142,63.1443,-29.3115
1/18/17,2271.8899,2269.1399,2272.01,2263.3501,2261.8467,2272.0359,2271.4709,69.4054,67.8522,-21.0607
1/19/17,2263.6899,2271.8999,2274.3301,2258.4099,2262.0222,2269.7099,2270.7649,55.121,63.0802,-37.9748
1/20/17,2271.3101,2269.96,2276.96,2265.01,2262.9068,2269.8839,2270.9959,58.1628,60.8964,-22.2567
1/23/17,2265.2,2267.78,2271.78,2257.02,2263.1252,2267.9959,2269.8179,47.7684,53.6841,-45.7129
1/24/17,2280.0701,2267.8799,2284.6299,2266.6799,2264.739,2270.432,2270.935,62.7164,56.2159,-15.0093
1/25/17,2298.3701,2288.8799,2299.55,2288.8799,2267.9419,2275.728,2273.882,73.9111,61.4653,-2.6047
1/26/17,2296.6799,2298.6299,2300.99,2294.0801,2270.6789,2282.326,2276.018,90.3027,75.6434,-9.2213
1/27/17,2294.6899,2299.02,2299.02,2291.6201,2272.9657,2287.002,2278.443,91.0318,85.0819,-13.4789
1/30/17,2280.8999,2286.01,2286.01,2268.04,2273.7213,2290.142,2279.069,72.4384,84.591,-42.9827
1/31/17,2278.8701,2274.02,2279.0901,2267.21,2274.2117,2289.902,2280.167,53.8784,72.4495,-47.3254
2/1/17,2279.55,2285.5901,2289.1399,2272.4399,2274.7201,2286.138,2280.933,37.498,54.605,-45.8707
2/2/17,2280.8501,2276.6899,2283.97,2271.6499,2275.3039,2282.972,2282.649,37.9762,43.1176,-45.8037
2/3/17,2297.4199,2288.54,2298.3101,2287.8799,2277.4102,2283.518,2285.26,58.8495,44.7746,-8.1193
2/6/17,2292.5601,2294.28,2296.1799,2288.5701,2278.853,2285.85,2287.996,73.843,56.8896,-19.172
2/7/17,2293.0801,2295.8701,2299.3999,2290.1599,2280.208,2288.692,2289.297,85.2917,72.6614,-17.9894
2/8/17,2294.6699,2289.55,2295.9099,2285.3799,2281.5853,2291.716,2288.927,80.5641,79.8996,-14.3736
2/9/17,2307.8701,2296.7,2311.0801,2296.6101,2284.0886,2297.12,2290.046,82.5636,82.8065,-5.9378
2/10/17,2316.1001,2312.27,2319.23,2311.1001,2287.1373,2300.8561,2292.187,87.0729,83.4002,-5.956
2/13/17,2328.25,2321.72,2331.5801,2321.4199,2291.0528,2307.994,2296.922,90.3519,86.6628,-5.1733
2/14/17,2337.5801,2326.1201,2337.5801,2322.1699,2295.484,2316.894,2302.793,94.5153,90.6467,0
2/15/17,2349.25,2335.5801,2351.3,2334.8101,2300.6046,2327.8101,2309.763,96.3479,93.7383,-2.4379
2/16/17,2347.22,2349.6399,2351.3101,2338.8701,2305.0441,2335.68,2316.4,95.3599,95.4077,-4.8634
2/17/17,2351.1599,2343.01,2351.1599,2339.5801,2309.4361,2342.692,2321.774,95.1924,95.6334,-0.1785
2/21/17,2365.3799,2354.9099,2366.71,2354.9099,2314.7641,2350.118,2329.056,95.4465,95.333,-1.3992
2/22/17,2362.8201,2361.1101,2365.1299,2358.3401,2319.3408,2355.166,2336.03,94.7725,95.1371,-4.092
2/23/17,2363.8101,2367.5,2368.26,2355.0901,2323.576,2358.078,2342.944,89.8929,93.3706,-5.3691
2/24/17,2367.3401,2355.73,2367.3401,2352.8701,2327.744,2362.102,2348.891,89.8191,91.4948,-1.1099
2/27/17,2369.75,2365.23,2371.54,2361.8701,2331.7446,2365.82,2354.256,90.6878,90.1333,-2.0776
2/28/17,2363.6399,2366.0801,2367.79,2358.96,2334.7822,2365.472,2357.795,81.6299,87.379,-9.1691
3/1/17,2395.96,2380.1299,2400.98,2380.1299,2340.6087,2372.1,2363.633,79.221,83.8462,-4.8098
3/2/17,2381.9199,2394.75,2394.75,2380.1699,2344.5431,2375.722,2366.9,69.211,76.6873,-21.2061
